strategy_id,strategy_name,dte_profile,recommendation,rationale,entries,exits,wins,losses,avg_return_pct,med_return_pct,p10_return_pct,p25_return_pct,p90_return_pct,realized_usd,active_days,days_since_first_entry,entries_last_5d,exits_last_5d,unique_symbols,top_symbol_share_pct
S221,GoldenPocket,3d,watch,insufficient sample (<8 exits),0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,0,0.0
S368,BBSqueeze_0DTE,0d,watch,insufficient sample (<8 exits),0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,0,0.0
S369,BBSqueeze_1DTE,1d,watch,insufficient sample (<8 exits),0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,0,0.0
S370,BBSqueeze_2DTE,2d,watch,insufficient sample (<8 exits),0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,0,0.0
S371,BBSqueeze_3DTE,3d,watch,insufficient sample (<8 exits),0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,0,0.0
S372,BBSqueeze_5DTE,5d,watch,insufficient sample (<8 exits),0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,0,0.0
S373,BBSqueeze_7DTE,7d,watch,insufficient sample (<8 exits),0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,0,0.0
S374,BBSqueeze_14DTE,14d,watch,insufficient sample (<8 exits),0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,0,0.0
S375,BBSqueeze_21DTE,21d,watch,insufficient sample (<8 exits),0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,0,0.0
S376,BBSqueeze_30DTE,30d,watch,insufficient sample (<8 exits),0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,0,0.0
S377,GapDownAggr_0DTE,0d,watch,insufficient sample (<8 exits),0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,0,0.0
S378,GapDownAggr_1DTE,1d,watch,insufficient sample (<8 exits),0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,0,0.0
S379,GapDownAggr_2DTE,2d,watch,insufficient sample (<8 exits),0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,0,0.0
S380,GapDownAggr_3DTE,3d,watch,insufficient sample (<8 exits),0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,0,0.0
S381,GapDownAggr_5DTE,5d,watch,insufficient sample (<8 exits),0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,0,0.0
S382,GapDownAggr_7DTE,7d,watch,insufficient sample (<8 exits),0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,0,0.0
S383,GapDownAggr_14DTE,14d,watch,insufficient sample (<8 exits),0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,0,0.0
S384,GapDownAggr_21DTE,21d,watch,insufficient sample (<8 exits),0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,0,0.0
S385,GapDownAggr_30DTE,30d,watch,insufficient sample (<8 exits),0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,0,0.0
S386,VolClimax_0DTE,0d,watch,insufficient sample (<8 exits),0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,0,0.0
S387,VolClimax_1DTE,1d,watch,insufficient sample (<8 exits),0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,0,0.0
S388,VolClimax_2DTE,2d,watch,insufficient sample (<8 exits),0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,0,0.0
S389,VolClimax_3DTE,3d,watch,insufficient sample (<8 exits),0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,0,0.0
S390,VolClimax_5DTE,5d,watch,insufficient sample (<8 exits),0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,0,0.0
S391,VolClimax_7DTE,7d,watch,insufficient sample (<8 exits),0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,0,0.0
S392,VolClimax_14DTE,14d,watch,insufficient sample (<8 exits),0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,0,0.0
S393,VolClimax_21DTE,21d,watch,insufficient sample (<8 exits),0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,0,0.0
S394,VolClimax_30DTE,30d,watch,insufficient sample (<8 exits),0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,0,0.0
S395,GapDown_ITM3,3d,watch,insufficient sample (<8 exits),0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,0,0.0
S402,Any_High_Volume,3d,watch,insufficient sample (<8 exits),0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,0,0.0
S409,RubberBand_ATM,3d,watch,insufficient sample (<8 exits),0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,0,0.0
S413,BBSqueeze_ITM3,0d,watch,insufficient sample (<8 exits),0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,0,0.0
S414,BBSqueeze_ITM2,3d,watch,insufficient sample (<8 exits),0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,0,0.0
S415,BBSqueeze_ITM1,7d,watch,insufficient sample (<8 exits),0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,0,0.0
S416,BBSqueeze_ATM,0d,watch,insufficient sample (<8 exits),0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,0,0.0
S417,BBSqueeze_OTM1,3d,watch,insufficient sample (<8 exits),0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,0,0.0
S418,BBSqueeze_OTM2,7d,watch,insufficient sample (<8 exits),0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,0,0.0
S419,BBSqueeze_OTM3,3d,watch,insufficient sample (<8 exits),0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,0,0.0
S356,GapDown_14DTE,14d,watch,early sample with non-positive median,44,17,4,13,-17.21,-25.0,-52.49,-50.0,46.21,-151.0,4,12,8,7,4,35.3
S367,RubberBand_30DTE,30d,watch,insufficient sample (<8 exits),8,2,0,2,-38.2,-38.2,-48.75,-44.79,-27.64,-55.0,2,8,0,1,1,100.0
S365,RubberBand_14DTE,14d,watch,early sample with non-positive median,34,12,2,10,-17.26,-49.56,-81.56,-55.12,49.36,-186.0,3,12,0,4,3,50.0
S400,Any_Green_Close,3d,watch,insufficient sample (<8 exits),16,6,1,5,-33.91,-50.0,-66.67,-62.5,14.93,-5.0,2,12,4,1,2,83.3
S358,GapDown_30DTE,30d,watch,insufficient sample (<8 exits),12,3,1,2,-15.89,-51.39,-51.39,-51.39,33.8,-47.0,2,8,4,3,2,66.7
S366,RubberBand_21DTE,21d,watch,early sample with non-positive median,30,8,0,8,-54.46,-55.19,-58.31,-56.92,-49.12,-268.0,1,8,0,8,1,100.0
S202,GapDown_Monster,3d ATM gap-monster,watch,early sample with non-positive median,42,10,0,10,-57.46,-60.53,-74.54,-66.39,-37.62,-171.0,5,15,12,4,3,40.0
S209,GapDown_Recovery,3d ATM gap-recovery,watch,insufficient sample (<8 exits),30,6,0,6,-64.99,-61.46,-82.78,-69.36,-50.75,-210.0,2,14,0,0,2,83.3
S164,GapDown ATM 1-DTE — P2B arm,1d ATM,watch,insufficient sample (<8 exits),98,6,0,6,-68.19,-65.67,-88.89,-86.11,-50.0,-59.0,2,22,0,0,2,83.3
S410,RubberBand_OTM1,3d,watch,insufficient sample (<8 exits),18,3,1,2,-15.03,-68.49,-76.16,-73.28,67.49,-39.0,1,6,0,0,2,66.7
S396,GapDown_ITM2,3d,watch,insufficient sample (<8 exits),12,1,0,1,-82.19,-82.19,-82.19,-82.19,-82.19,-60.0,1,6,6,0,1,100.0
S408,RubberBand_ITM1,3d,drop,non-positive median return,102,43,20,23,155.2,0.0,-69.93,-55.56,776.45,1095.0,6,9,20,5,7,23.3
S401,Any_Gap_Down_Small,3d,drop,non-positive median return,160,86,42,44,40.73,-3.33,-93.88,-50.73,160.0,879.0,9,12,42,12,10,37.2
S412,RubberBand_OTM3,3d,drop,non-positive median return,95,29,11,18,9.8,-3.57,-52.51,-23.26,86.75,-13.0,5,12,22,3,7,20.7
S361,RubberBand_2DTE,2d,drop,non-positive median return,97,34,16,18,19.97,-7.5,-70.72,-53.62,110.15,-76.0,4,12,22,0,7,32.4
S352,GapDown_2DTE,2d,drop,non-positive median return,104,32,15,17,11.32,-17.65,-86.42,-58.61,107.5,-43.0,6,12,26,2,6,34.4
S174,RubberBand long call EOD,RubberBand (dropped),drop,non-positive median return,1075,119,43,76,-23.43,-25.0,-89.83,-71.19,36.67,-1658.19,3,37,0,0,6,50.4
S173,MomReversal long call,MomRev,drop,non-positive median return,1625,415,154,261,15.19,-31.51,-77.18,-62.95,101.9,62.64,8,37,0,0,12,27.5
S211,MA_Cross_21_50,3d ATM MA cross 21/50,drop,non-positive median return,102,31,8,23,-14.32,-31.58,-96.15,-50.09,83.33,-196.0,6,16,28,9,6,48.4
S353,GapDown_3DTE,3d,drop,non-positive median return,80,20,8,12,3.46,-34.69,-85.57,-76.88,124.42,-46.0,4,12,24,0,4,45.0
S165,GapDown long call 3 DTE,3d ATM,drop,non-positive median return,1428,245,73,172,-6.01,-38.18,-63.39,-54.55,81.82,-1828.78,7,37,0,0,12,26.1
S355,GapDown_7DTE,7d,drop,non-positive median return,86,46,19,27,10.61,-39.4,-77.59,-63.18,135.99,150.0,6,12,24,12,6,23.9
S405,GapDown_OTM3,3d,drop,non-positive median return,106,53,19,34,-4.71,-41.46,-82.79,-61.29,105.55,-69.0,8,12,25,10,7,28.3
S364,RubberBand_7DTE,7d,drop,non-positive median return,85,40,18,22,4.07,-43.27,-92.11,-66.48,88.89,-223.0,8,12,20,11,5,30.0
S399,GapDown_OTM1,3d,drop,non-positive median return,122,41,18,23,17.96,-46.67,-85.48,-66.67,140.0,-49.0,5,12,22,1,7,39.0
S359,RubberBand_0DTE,0d,drop,non-positive median return,60,23,4,19,-26.76,-46.67,-71.43,-70.37,61.82,-323.0,3,9,12,0,4,43.5
S207,GapDown_AtSupport,3d ATM gap-support,drop,non-positive median return,62,37,2,35,-38.6,-47.06,-63.64,-55.71,-6.06,-822.0,2,16,0,0,3,43.2
S407,RubberBand_ITM2,3d,drop,non-positive median return,94,38,11,27,29.82,-47.73,-83.88,-61.54,266.42,33.0,7,12,22,2,7,26.3
S217,RSI_25_Bounce,3d ATM RSI<25 bounce,drop,non-positive median return,94,40,14,26,41.16,-48.08,-80.5,-60.38,169.51,284.0,8,16,22,8,3,75.0
S216,RSI_Oversold_Cross,3d ATM RSI x30,drop,non-positive median return,108,35,7,28,7.81,-52.63,-84.46,-71.24,168.86,-511.0,4,16,8,0,5,45.7
S351,GapDown_1DTE,1d,drop,non-positive median return,136,50,11,39,-8.1,-54.92,-81.63,-69.97,171.88,-257.0,8,12,26,5,7,26.0
S203,GapUp_Fade,3d ATM gap-up fade (put),drop,non-positive median return,105,38,4,34,-45.12,-55.91,-78.86,-66.1,8.89,-786.0,7,16,19,3,7,36.8
S360,RubberBand_1DTE,1d,drop,non-positive median return,104,47,4,43,-50.83,-57.14,-81.52,-70.37,-28.57,-913.0,8,12,28,9,11,23.4
S354,GapDown_5DTE,5d,drop,non-positive median return,76,44,14,30,-1.41,-58.1,-92.16,-76.47,138.38,-13.0,6,12,20,11,6,29.5
S212,MA_Bounce_50,3d ATM MA bounce 50,drop,non-positive median return,157,79,10,69,-46.01,-70.0,-98.18,-81.35,51.47,-2198.0,8,16,27,10,10,36.7
S363,RubberBand_5DTE,5d,drop,non-positive median return,66,30,11,19,-35.14,-73.91,-92.82,-89.9,61.07,-735.0,5,9,20,9,4,36.7
